"account_id";"district_id";"frequency";"date"
3986;19;"POPLATEK MESICNE";250620
4858;67;"POPLATEK MESICNE";250621
1354;31;"POPLATEK MESICNE";250621
3262;23;"POPLATEK MESICNE";250622
3100;65;"POPLATEK MESICNE";250622
1839;5;"POPLATEK MESICNE";250622
3996;1;"POPLATEK MESICNE";250622
622;24;"POPLATEK MESICNE";250622
2340;14;"POPLATEK MESICNE";250622
641;40;"POPLATEK MESICNE";250622
3461;8;"POPLATEK MESICNE";250623
672;53;"POPLATEK MESICNE";250623
8645;60;"POPLATEK MESICNE";250623
438;37;"POPLATEK MESICNE";250623
2443;46;"POPLATEK MESICNE";250625
4309;74;"POPLATEK TYDNE";250625
3075;71;"POPLATEK MESICNE";250625
2200;1;"POPLATEK MESICNE";250626
3245;45;"POPLATEK MESICNE";250626
2806;53;"POPLATEK MESICNE";250626
556;12;"POPLATEK MESICNE";250626
4301;1;"POPLATEK MESICNE";250626
4156;42;"POPLATEK MESICNE";250627
1921;42;"POPLATEK MESICNE";250627
2939;5;"POPLATEK MESICNE";250628
3665;28;"POPLATEK MESICNE";250628
3524;66;"POPLATEK MESICNE";250628
5196;13;"POPLATEK TYDNE";250629
2883;77;"POPLATEK MESICNE";250629
1346;74;"POPLATEK MESICNE";250701
1514;7;"POPLATEK MESICNE";250701
3154;1;"POPLATEK MESICNE";250702
2081;36;"POPLATEK MESICNE";250702
1255;68;"POPLATEK MESICNE";250702
2208;7;"POPLATEK MESICNE";250702
1284;55;"POPLATEK MESICNE";250702
8153;9;"POPLATEK MESICNE";250702
7721;13;"POPLATEK MESICNE";250703
3889;16;"POPLATEK MESICNE";250703
3085;66;"POPLATEK MESICNE";250703
768;26;"POPLATEK MESICNE";250703
8919;62;"POPLATEK MESICNE";250703
185;32;"POPLATEK MESICNE";250704
4150;65;"POPLATEK MESICNE";250705
10774;46;"POPLATEK MESICNE";250705
2728;52;"POPLATEK TYDNE";250706
1339;76;"POPLATEK MESICNE";250706
1929;1;"POPLATEK MESICNE";250706
3433;73;"POPLATEK MESICNE";250707
2337;65;"POPLATEK MESICNE";250707
3;5;"POPLATEK MESICNE";250707
2093;64;"POPLATEK MESICNE";250707
3906;52;"POPLATEK MESICNE";250708
3529;12;"POPLATEK MESICNE";250708
864;72;"POPLATEK MESICNE";250708
4336;2;"POPLATEK MESICNE";250708
1647;1;"POPLATEK MESICNE";250709
2169;57;"POPLATEK MESICNE";250709
258;64;"POPLATEK MESICNE";250709
1110;54;"POPLATEK MESICNE";250710
105;21;"POPLATEK MESICNE";250710
2992;43;"POPLATEK MESICNE";250711
11317;50;"POPLATEK MESICNE";250711
1681;68;"POPLATEK MESICNE";250711
3428;27;"POPLATEK MESICNE";250712
679;22;"POPLATEK MESICNE";250712
10644;16;"POPLATEK MESICNE";250712
2182;22;"POPLATEK MESICNE";250712
9560;1;"POPLATEK MESICNE";250713
3985;1;"POPLATEK MESICNE";250713
3833;77;"POPLATEK MESICNE";250713
705;35;"POPLATEK MESICNE";250714
2447;38;"POPLATEK MESICNE";250714
2452;1;"POPLATEK MESICNE";250714
469;72;"POPLATEK MESICNE";250714
483;70;"POPLATEK MESICNE";250715
2678;1;"POPLATEK MESICNE";250715
2183;54;"POPLATEK MESICNE";250717
7052;55;"POPLATEK PO OBRATU";250717
680;17;"POPLATEK MESICNE";250718
284;54;"POPLATEK MESICNE";250718
1027;68;"POPLATEK MESICNE";250718
1995;54;"POPLATEK MESICNE";250718
211;28;"POPLATEK MESICNE";250719
1432;27;"POPLATEK MESICNE";250719
2369;49;"POPLATEK MESICNE";250719
3867;1;"POPLATEK MESICNE";250719
1890;1;"POPLATEK TYDNE";250720
2204;9;"POPLATEK MESICNE";250720
970;18;"POPLATEK MESICNE";250720
5290;34;"POPLATEK MESICNE";250721
2316;1;"POPLATEK MESICNE";250721
611;46;"POPLATEK MESICNE";250721
1794;74;"POPLATEK MESICNE";250723
801;16;"POPLATEK MESICNE";250723
3057;9;"POPLATEK MESICNE";250723
2196;11;"POPLATEK MESICNE";250724
2646;6;"POPLATEK MESICNE";250724
2722;69;"POPLATEK MESICNE";250724
2679;67;"POPLATEK MESICNE";250724
2587;1;"POPLATEK MESICNE";250725
3346;1;"POPLATEK MESICNE";250725
1454;46;"POPLATEK MESICNE";250725
2197;46;"POPLATEK MESICNE";250726
1776;36;"POPLATEK MESICNE";250727
547;24;"POPLATEK MESICNE";250727
5758;44;"POPLATEK MESICNE";250728
3185;45;"POPLATEK MESICNE";250729
1950;70;"POPLATEK MESICNE";250801
811;14;"POPLATEK TYDNE";250801
3381;68;"POPLATEK MESICNE";250802
1522;48;"POPLATEK MESICNE";250802
41;72;"POPLATEK MESICNE";250802
4533;68;"POPLATEK MESICNE";250803
3343;1;"POPLATEK MESICNE";250803
3686;77;"POPLATEK MESICNE";250803
2927;37;"POPLATEK MESICNE";250804
4091;9;"POPLATEK MESICNE";250804
6602;74;"POPLATEK MESICNE";250804
2558;46;"POPLATEK MESICNE";250804
3208;29;"POPLATEK MESICNE";250804
1389;34;"POPLATEK MESICNE";250805
1033;32;"POPLATEK MESICNE";250805
2449;23;"POPLATEK MESICNE";250805
2000;5;"POPLATEK MESICNE";250806
3724;16;"POPLATEK MESICNE";250806
3281;1;"POPLATEK MESICNE";250806
326;61;"POPLATEK MESICNE";250806
307;26;"POPLATEK MESICNE";250807
1951;23;"POPLATEK MESICNE";250807
4445;47;"POPLATEK MESICNE";250807
2338;59;"POPLATEK MESICNE";250808
1319;56;"POPLATEK PO OBRATU";250808
311;50;"POPLATEK MESICNE";250808
3293;1;"POPLATEK MESICNE";250808
1648;40;"POPLATEK MESICNE";250808
38;19;"POPLATEK TYDNE";250808
1434;70;"POPLATEK MESICNE";250808
7437;19;"POPLATEK TYDNE";250808
4784;46;"POPLATEK MESICNE";250808
2644;1;"POPLATEK MESICNE";250808
785;21;"POPLATEK TYDNE";250809
2776;23;"POPLATEK MESICNE";250810
5572;15;"POPLATEK MESICNE";250811
3046;74;"POPLATEK MESICNE";250811
2138;75;"POPLATEK MESICNE";250811
1662;1;"POPLATEK MESICNE";250811
386;1;"POPLATEK MESICNE";250811
591;1;"POPLATEK MESICNE";250812
792;3;"POPLATEK MESICNE";250813
1043;1;"POPLATEK MESICNE";250813
9433;59;"POPLATEK MESICNE";250814
509;36;"POPLATEK MESICNE";250814
1747;30;"POPLATEK MESICNE";250814
2073;59;"POPLATEK MESICNE";250814
3097;66;"POPLATEK MESICNE";250814
3062;17;"POPLATEK MESICNE";250815
1355;1;"POPLATEK MESICNE";250816
1881;60;"POPLATEK MESICNE";250817
2595;1;"POPLATEK MESICNE";250817
13;76;"POPLATEK MESICNE";250817
996;47;"POPLATEK MESICNE";250818
37;20;"POPLATEK MESICNE";250818
2829;66;"POPLATEK MESICNE";250818
529;39;"POPLATEK MESICNE";250818
1857;37;"POPLATEK MESICNE";250818
9140;32;"POPLATEK MESICNE";250818
2485;41;"POPLATEK MESICNE";250818
2607;1;"POPLATEK MESICNE";250819
653;27;"POPLATEK MESICNE";250819
10799;76;"POPLATEK MESICNE";250819
1567;10;"POPLATEK MESICNE";250819
1845;47;"POPLATEK MESICNE";250820
1181;69;"POPLATEK MESICNE";250820
3070;56;"POPLATEK MESICNE";250821
645;70;"POPLATEK MESICNE";250821
1795;53;"POPLATEK MESICNE";250821
2442;14;"POPLATEK MESICNE";250821
2845;62;"POPLATEK MESICNE";250821
8639;46;"POPLATEK MESICNE";250822
4003;25;"POPLATEK MESICNE";250822
3537;45;"POPLATEK MESICNE";250822
2394;62;"POPLATEK MESICNE";250823
859;13;"POPLATEK MESICNE";250826
3798;15;"POPLATEK MESICNE";250827
2317;68;"POPLATEK MESICNE";250828
3828;44;"POPLATEK MESICNE";250828
2422;27;"POPLATEK MESICNE";250829
3556;58;"POPLATEK MESICNE";250829
1154;5;"POPLATEK TYDNE";250829
3901;12;"POPLATEK MESICNE";250830
3950;48;"POPLATEK MESICNE";250901
2142;42;"POPLATEK MESICNE";250901
2492;73;"POPLATEK MESICNE";250901
45;64;"POPLATEK MESICNE";250902
2172;1;"POPLATEK MESICNE";250902
909;30;"POPLATEK MESICNE";250902
10243;44;"POPLATEK MESICNE";250903
1026;20;"POPLATEK MESICNE";250903
3444;53;"POPLATEK TYDNE";250904
1764;68;"POPLATEK MESICNE";250904
4158;27;"POPLATEK MESICNE";250904
585;4;"POPLATEK MESICNE";250904
5698;1;"POPLATEK MESICNE";250904
178;59;"POPLATEK MESICNE";250906
2079;55;"POPLATEK MESICNE";250906
2480;35;"POPLATEK MESICNE";250907
2444;76;"POPLATEK MESICNE";250907
3516;36;"POPLATEK TYDNE";250907
1303;23;"POPLATEK MESICNE";250908
783;1;"POPLATEK MESICNE";250908
1729;53;"POPLATEK MESICNE";250908
1790;70;"POPLATEK MESICNE";250908
2351;74;"POPLATEK MESICNE";250908
2997;40;"POPLATEK MESICNE";250909
10650;76;"POPLATEK MESICNE";250909
2684;7;"POPLATEK MESICNE";250910
2459;55;"POPLATEK MESICNE";250910
1240;1;"POPLATEK MESICNE";250911
1783;70;"POPLATEK MESICNE";250911
7156;71;"POPLATEK MESICNE";250911
1085;42;"POPLATEK MESICNE";250911
677;70;"POPLATEK MESICNE";250913
6505;7;"POPLATEK MESICNE";250913
402;68;"POPLATEK MESICNE";250914
9156;18;"POPLATEK MESICNE";250914
3987;25;"POPLATEK MESICNE";250914
3852;20;"POPLATEK MESICNE";250914
384;24;"POPLATEK TYDNE";250914
1946;46;"POPLATEK MESICNE";250916
3603;3;"POPLATEK MESICNE";250917
1872;61;"POPLATEK MESICNE";250917
3671;21;"POPLATEK MESICNE";250917
735;70;"POPLATEK MESICNE";250917
3274;76;"POPLATEK MESICNE";250917
5870;75;"POPLATEK MESICNE";250917
5283;15;"POPLATEK MESICNE";250918
1438;23;"POPLATEK TYDNE";250918
328;1;"POPLATEK MESICNE";250918
118;68;"POPLATEK MESICNE";250918
387;72;"POPLATEK MESICNE";250919
3300;71;"POPLATEK MESICNE";250919
3657;62;"POPLATEK MESICNE";250919
823;71;"POPLATEK MESICNE";250919
1876;1;"POPLATEK MESICNE";250920
2765;69;"POPLATEK MESICNE";250920
3463;38;"POPLATEK MESICNE";250921
3103;1;"POPLATEK PO OBRATU";250921
1101;4;"POPLATEK MESICNE";250922
179;1;"POPLATEK TYDNE";250922
3610;1;"POPLATEK MESICNE";250922
1814;17;"POPLATEK MESICNE";250923
1718;71;"POPLATEK MESICNE";250923
16;12;"POPLATEK MESICNE";250923
4616;1;"POPLATEK MESICNE";250924
3757;64;"POPLATEK MESICNE";250924
2942;44;"POPLATEK MESICNE";250924
89;68;"POPLATEK MESICNE";250925
3106;12;"POPLATEK TYDNE";250926
2312;65;"POPLATEK MESICNE";250926
177;1;"POPLATEK MESICNE";250926
4128;64;"POPLATEK MESICNE";250926
2846;1;"POPLATEK MESICNE";250927
1443;54;"POPLATEK MESICNE";250927
1992;48;"POPLATEK MESICNE";250927
755;38;"POPLATEK MESICNE";250927
7274;11;"POPLATEK MESICNE";250928
3383;29;"POPLATEK MESICNE";250928
2461;1;"POPLATEK MESICNE";250928
3916;8;"POPLATEK MESICNE";250928
2745;60;"POPLATEK MESICNE";250928
10152;34;"POPLATEK MESICNE";250928
2007;45;"POPLATEK MESICNE";250929
1064;70;"POPLATEK MESICNE";250929
2370;51;"POPLATEK MESICNE";251001
1379;47;"POPLATEK MESICNE";251001
1313;45;"POPLATEK MESICNE";251001
129;74;"POPLATEK MESICNE";251001
6866;14;"POPLATEK MESICNE";251002
4132;36;"POPLATEK MESICNE";251002
2136;75;"POPLATEK MESICNE";251002
2036;70;"POPLATEK MESICNE";251003
3401;38;"POPLATEK TYDNE";251004
1596;70;"POPLATEK MESICNE";251005
4116;6;"POPLATEK MESICNE";251005
3342;59;"POPLATEK MESICNE";251006
2715;42;"POPLATEK MESICNE";251006
4143;55;"POPLATEK MESICNE";251007
2133;11;"POPLATEK MESICNE";251007
2069;72;"POPLATEK MESICNE";251008
205;1;"POPLATEK MESICNE";251008
1150;29;"POPLATEK MESICNE";251008
1608;26;"POPLATEK MESICNE";251008
1494;1;"POPLATEK MESICNE";251008
2272;48;"POPLATEK MESICNE";251008
2634;45;"POPLATEK MESICNE";251008
745;43;"POPLATEK MESICNE";251009
3813;1;"POPLATEK MESICNE";251009
1342;9;"POPLATEK MESICNE";251009
121;55;"POPLATEK MESICNE";251011
1727;9;"POPLATEK MESICNE";251011
2097;46;"POPLATEK MESICNE";251011
133;64;"POPLATEK TYDNE";251011
2897;51;"POPLATEK MESICNE";251011
5708;64;"POPLATEK TYDNE";251012
7049;69;"POPLATEK MESICNE";251012
1279;28;"POPLATEK MESICNE";251013
502;1;"POPLATEK MESICNE";251013
1506;51;"POPLATEK MESICNE";251013
2231;2;"POPLATEK MESICNE";251014
966;15;"POPLATEK MESICNE";251014
1968;16;"POPLATEK TYDNE";251014
2879;15;"POPLATEK MESICNE";251014
3023;35;"POPLATEK MESICNE";251014
3561;33;"POPLATEK MESICNE";251015
1807;21;"POPLATEK MESICNE";251015
11327;7;"POPLATEK MESICNE";251015
2053;5;"POPLATEK MESICNE";251016
550;24;"POPLATEK MESICNE";251017
3324;3;"POPLATEK MESICNE";251017
1061;44;"POPLATEK MESICNE";251017
2215;48;"POPLATEK MESICNE";251017
961;1;"POPLATEK MESICNE";251018
2579;24;"POPLATEK MESICNE";251018
3919;34;"POPLATEK MESICNE";251018
3875;44;"POPLATEK MESICNE";251018
2311;28;"POPLATEK MESICNE";251019
2556;46;"POPLATEK MESICNE";251019
1615;1;"POPLATEK MESICNE";251020
2910;68;"POPLATEK MESICNE";251021
2756;24;"POPLATEK MESICNE";251021
1572;72;"POPLATEK MESICNE";251021
3857;54;"POPLATEK MESICNE";251022
156;64;"POPLATEK MESICNE";251022
3922;68;"POPLATEK MESICNE";251022
1209;23;"POPLATEK MESICNE";251023
2371;15;"POPLATEK TYDNE";251023
852;57;"POPLATEK MESICNE";251023
2152;22;"POPLATEK MESICNE";251023
398;69;"POPLATEK MESICNE";251024
2174;18;"POPLATEK MESICNE";251024
3705;20;"POPLATEK MESICNE";251024
1172;6;"POPLATEK MESICNE";251025
876;4;"POPLATEK MESICNE";251026
2413;33;"POPLATEK MESICNE";251027
3963;9;"POPLATEK MESICNE";251027
643;64;"POPLATEK MESICNE";251028
1340;52;"POPLATEK MESICNE";251028
2703;61;"POPLATEK MESICNE";251028
671;60;"POPLATEK MESICNE";251029
782;42;"POPLATEK MESICNE";251030
2784;40;"POPLATEK MESICNE";251030
1703;72;"POPLATEK MESICNE";251102
3598;76;"POPLATEK MESICNE";251102
639;1;"POPLATEK MESICNE";251103
3325;11;"POPLATEK MESICNE";251103
10613;55;"POPLATEK MESICNE";251104
606;75;"POPLATEK MESICNE";251104
9227;51;"POPLATEK MESICNE";251104
1723;70;"POPLATEK MESICNE";251104
3404;33;"POPLATEK MESICNE";251104
1657;12;"POPLATEK MESICNE";251104
3395;16;"POPLATEK MESICNE";251105
2296;29;"POPLATEK MESICNE";251105
644;4;"POPLATEK MESICNE";251106
2402;18;"POPLATEK MESICNE";251106
2391;2;"POPLATEK MESICNE";251107
1140;49;"POPLATEK MESICNE";251107
952;41;"POPLATEK MESICNE";251109
696;54;"POPLATEK MESICNE";251109
2998;21;"POPLATEK MESICNE";251109
867;60;"POPLATEK MESICNE";251109
1208;4;"POPLATEK MESICNE";251109
3423;11;"POPLATEK MESICNE";251110
2831;1;"POPLATEK MESICNE";251110
2211;61;"POPLATEK PO OBRATU";251110
3360;71;"POPLATEK MESICNE";251110
1245;68;"POPLATEK MESICNE";251112
1348;55;"POPLATEK MESICNE";251112
2920;73;"POPLATEK MESICNE";251113
566;8;"POPLATEK MESICNE";251113
2658;27;"POPLATEK MESICNE";251114
2721;74;"POPLATEK MESICNE";251114
1833;54;"POPLATEK MESICNE";251115
2221;58;"POPLATEK MESICNE";251115
149;43;"POPLATEK MESICNE";251116
3082;33;"POPLATEK MESICNE";251116
3156;1;"POPLATEK PO OBRATU";251116
2438;71;"POPLATEK MESICNE";251116
2693;17;"POPLATEK MESICNE";251117
1866;4;"POPLATEK MESICNE";251117
3365;11;"POPLATEK MESICNE";251118
3382;23;"POPLATEK TYDNE";251120
2125;43;"POPLATEK TYDNE";251120
3396;1;"POPLATEK MESICNE";251120
3105;37;"POPLATEK MESICNE";251121
2162;50;"POPLATEK MESICNE";251121
1125;1;"POPLATEK TYDNE";251121
2979;10;"POPLATEK MESICNE";251122
2850;57;"POPLATEK MESICNE";251122
2832;12;"POPLATEK MESICNE";251122
3102;33;"POPLATEK MESICNE";251123
295;66;"POPLATEK MESICNE";251123
1523;52;"POPLATEK PO OBRATU";251124
215;31;"POPLATEK MESICNE";251125
421;75;"POPLATEK MESICNE";251127
3715;74;"POPLATEK MESICNE";251127
934;9;"POPLATEK MESICNE";251127
3333;44;"POPLATEK MESICNE";251127
1798;46;"POPLATEK MESICNE";251128
10005;64;"POPLATEK MESICNE";251129
4386;51;"POPLATEK TYDNE";251129
1868;16;"POPLATEK TYDNE";251129
232;45;"POPLATEK MESICNE";251129
298;35;"POPLATEK MESICNE";251202
1717;67;"POPLATEK MESICNE";251202
1960;31;"POPLATEK MESICNE";251204
1049;18;"POPLATEK MESICNE";251204
2918;15;"POPLATEK PO OBRATU";251205
4140;28;"POPLATEK MESICNE";251205
21;54;"POPLATEK MESICNE";251206
1650;39;"POPLATEK MESICNE";251206
800;11;"POPLATEK MESICNE";251206
3415;75;"POPLATEK MESICNE";251206
3722;76;"POPLATEK MESICNE";251207
736;75;"POPLATEK MESICNE";251207
2787;1;"POPLATEK MESICNE";251207
673;31;"POPLATEK MESICNE";251208
3406;53;"POPLATEK MESICNE";251208
2796;5;"POPLATEK TYDNE";251208
2775;30;"POPLATEK MESICNE";251208
276;38;"POPLATEK MESICNE";251208
315;45;"POPLATEK MESICNE";251208
1072;65;"POPLATEK MESICNE";251209
1156;59;"POPLATEK MESICNE";251209
3836;68;"POPLATEK MESICNE";251209
3013;73;"POPLATEK MESICNE";251209
3033;69;"POPLATEK MESICNE";251210
3174;65;"POPLATEK MESICNE";251210
134;34;"POPLATEK MESICNE";251210
1229;46;"POPLATEK MESICNE";251210
3209;45;"POPLATEK MESICNE";251210
2820;36;"POPLATEK MESICNE";251211
938;70;"POPLATEK MESICNE";251213
3501;36;"POPLATEK MESICNE";251213
3616;50;"POPLATEK MESICNE";251215
3911;32;"POPLATEK MESICNE";251216
3992;43;"POPLATEK MESICNE";251216
579;1;"POPLATEK MESICNE";251216
2892;64;"POPLATEK MESICNE";251216
1186;64;"POPLATEK MESICNE";251217
2440;19;"POPLATEK MESICNE";251218
2791;25;"POPLATEK MESICNE";251219
3169;19;"POPLATEK MESICNE";251219
2049;67;"POPLATEK MESICNE";251219
758;51;"POPLATEK MESICNE";251219
1177;27;"POPLATEK MESICNE";251220
246;65;"POPLATEK MESICNE";251220
1171;18;"POPLATEK MESICNE";251220
3187;59;"POPLATEK MESICNE";251220
3385;1;"POPLATEK MESICNE";251221
703;54;"POPLATEK MESICNE";251221
1318;56;"POPLATEK MESICNE";251222
889;43;"POPLATEK MESICNE";251222
4332;74;"POPLATEK MESICNE";251223
564;5;"POPLATEK MESICNE";251223
3934;6;"POPLATEK MESICNE";251223
1983;54;"POPLATEK MESICNE";251225
727;35;"POPLATEK MESICNE";251225
3048;74;"POPLATEK TYDNE";251226
3025;25;"POPLATEK MESICNE";251227
906;59;"POPLATEK MESICNE";251227
845;14;"POPLATEK MESICNE";251227
124;55;"POPLATEK MESICNE";251228
3958;59;"POPLATEK MESICNE";251228
777;30;"POPLATEK MESICNE";251228
1573;63;"POPLATEK MESICNE";251229
3276;1;"POPLATEK MESICNE";251229
